image_name,Building,Clothing,Door,Dress,Footwear,Furniture,Land vehicle,Plant,Sports_equipment,Tree,Vehicle,Wheel,Window,Pernah_khawatir/pernah_tidak_makan,Pengeluaran_pangan>70%_pengeluaran,Ada_pengeluaran_pakaian_dalam_setahun,Sebagian_besar_berlantai_tanah,Sebagian_besar_berdinding_bambu/kawat/kayu,Memiliki_jamban_sendiri,Penerangan_dari_listrik_450VA/bukan_listrik,bobot,persentase penduduk miskin,Persentase Rata-rata Pengeluaran Makanan Per Kapita,Rata-rata Pengeluaran Makanan Per Kapita,Pengeluaran Per Kapita,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1126.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.004356528906158,0.062795238865962,1.0,1.0,1.0,1,0.24571568,0.25776684,0.24446863,0.26410627,0.24719326,0.24228382,0.2712676,0.25303695,0.2504854,0.25517768,0.24989177,0.25251353,0.2631762,0.24666964,0.0,0.26710343,0.0,0.2542285,0.23706023,0.0,0.25608233,0.23342179,0.25026503,0.28546464,0.25704843,0.24758863,0.25931203,0.2526042,0.24499601,0.25422752,0.24787666,0.24221438,0.24623823,0.24703902,0.24999113,0.24324127,0.25671673,0.24983689,0.26406005,0.23638207,0.23535433,0.2491184,0.0,0.25844488,0.0,0.0,0.24253862,0.25553548,0.2555074,0.0
1127.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.2631578947368421,0.2987415452355394,0.2632957820277705,0.2632463463833373,0.0802045924474916,1,0.2073927,0.21252148,0.20007662,0.21966091,0.22154786,0.20472097,0.22074567,0.21406932,0.21162711,0.214941,0.21082854,0.20014411,0.2088569,0.21858561,0.0,0.22728252,0.0,0.2141449,0.20437776,0.0,0.21573336,0.20167263,0.20538734,0.24208935,0.22990683,0.2170445,0.21270248,0.20993142,0.20653804,0.21084939,0.20932873,0.20392416,0.20652783,0.21446502,0.19870067,0.20032088,0.22055003,0.21163705,0.21028306,0.19518667,0.20646971,0.21653867,0.0,0.21840343,0.0,0.0,0.20767477,0.21320498,0.21032345,0.0
1128.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0.2631578947368421,0.2987415452355394,0.2632957820277705,0.2632463463833373,0.0802045924474916,1,0.26330307,0.2524788,0.24675725,0.2571044,0.23899648,0.2541138,0.27399388,0.2692485,0.24296786,0.26645315,0.26900023,0.23206437,0.2770341,0.24645971,0.0,0.28287247,0.0,0.23387651,0.2569404,0.0,0.29178068,0.23781092,0.2200617,0.3080753,0.27963924,0.25004706,0.2651433,0.26453936,0.231096,0.2523483,0.24453191,0.26885033,0.26370007,0.2712808,0.25420737,0.23681955,0.2822626,0.22641599,0.28324255,0.21038283,0.23633134,0.2481472,0.0,0.25510433,0.0,0.0,0.26181918,0.29581743,0.25194293,0.0
1129.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1.0,0.2987415452355394,0.2632957820277705,0.2632463463833373,0.0802045924474916,1,0.2734366,0.30799782,0.28119323,0.3012631,0.31269234,0.27330065,0.27445474,0.3019864,0.28929007,0.27594975,0.28579664,0.26020196,0.25367153,0.3046745,0.0,0.31492546,0.0,0.27953565,0.27966568,0.0,0.29650363,0.28182316,0.30324218,0.32149136,0.29017588,0.2862722,0.30103016,0.28333634,0.2710981,0.29230294,0.28998587,0.2987536,0.27318737,0.2674699,0.28110126,0.26429388,0.29809666,0.2948174,0.29783317,0.28283802,0.26632562,0.2981602,0.0,0.30736086,0.0,0.0,0.28708926,0.2889735,0.3036842,0.0
1130.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.017426115624632,0.062795238865962,1.0,1.0,1.0,1,0.30201152,0.28142357,0.28282505,0.31273413,0.305889,0.2898377,0.29110757,0.30028215,0.28288653,0.26790118,0.2710577,0.24796665,0.26278794,0.2930563,0.0,0.28362253,0.0,0.26500168,0.27006713,0.0,0.27710512,0.30573252,0.25826252,0.33574304,0.27838963,0.2367034,0.3043949,0.2951174,0.27972093,0.28410617,0.27163532,0.27790228,0.25243407,0.28405637,0.26636285,0.26587343,0.26584122,0.26723012,0.32830128,0.25961587,0.25709054,0.2922575,0.0,0.29987288,0.0,0.0,0.29743966,0.27706528,0.29650974,0.0
1131.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.0,0.2987415452355394,0.2632957820277705,0.2632463463833373,0.0802045924474916,1,0.2530092,0.24718915,0.26140982,0.27491027,0.27319062,0.24828853,0.24810202,0.24654326,0.253443,0.22098523,0.26248503,0.24691942,0.25453037,0.26277038,0.0,0.25784263,0.0,0.2576257,0.2546642,0.0,0.23296133,0.26039904,0.269519,0.22363023,0.27105123,0.2532916,0.24898972,0.24159461,0.25602612,0.23943615,0.24421923,0.2762544,0.21156558,0.24516565,0.23914632,0.24920373,0.23011403,0.25818202,0.2536497,0.26391816,0.2407566,0.2589328,0.0,0.28319347,0.0,0.0,0.26071736,0.23933765,0.25837934,0.0
1132.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.1073553687281661,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.22848514,0.22137894,0.22466838,0.24426877,0.23092304,0.21571372,0.24293089,0.22881976,0.22277972,0.21975523,0.241649,0.23107767,0.24873865,0.2255591,0.0,0.24790347,0.0,0.22777505,0.23766854,0.0,0.25429374,0.21894576,0.20970187,0.27343237,0.25540596,0.21853694,0.2322193,0.23472652,0.21902516,0.22821462,0.22015989,0.22448902,0.22535434,0.23289815,0.21707931,0.23363116,0.23519011,0.20979083,0.22736058,0.20523413,0.22943193,0.2299454,0.0,0.24273619,0.0,0.0,0.23238218,0.25905445,0.21472822,0.0
1133.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0061919504643962,0.265663429994026,0.1529997380141471,0.1530647070869218,0.1281967569920556,1,0.2153436,0.21878652,0.22190179,0.23869921,0.22017361,0.20772818,0.24232872,0.21851476,0.2178733,0.22608906,0.23823698,0.21257138,0.23544937,0.22628021,0.0,0.25262755,0.0,0.22933277,0.2289607,0.0,0.24149753,0.2144623,0.22424802,0.25408497,0.23720154,0.22923115,0.2249264,0.22352147,0.22010311,0.21503356,0.2198843,0.23941162,0.21247062,0.22701472,0.2167507,0.2152643,0.23397164,0.2215406,0.2113267,0.21531124,0.22496009,0.23164433,0.0,0.22387451,0.0,0.0,0.22201674,0.24501468,0.21698765,0.0
1134.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0522783468738961,0.062795238865962,1.0,1.0,1.0,1,0.21683112,0.21840207,0.20666212,0.22482623,0.21575098,0.2148905,0.23495519,0.21370605,0.21267375,0.21451756,0.2166943,0.20194218,0.21540499,0.20835203,0.0,0.24158847,0.0,0.21237133,0.21305418,0.0,0.2251421,0.20539883,0.20279902,0.25763887,0.22923896,0.20623764,0.22565724,0.21556357,0.2162771,0.21407236,0.20409621,0.21393755,0.2141943,0.22216669,0.20690611,0.21240327,0.22497423,0.20549735,0.22732241,0.19975665,0.20912206,0.21251918,0.0,0.22588144,0.0,0.0,0.21791252,0.23367111,0.22507057,0.0
1135.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1073553687281661,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.17874467,0.18059859,0.16874865,0.17827769,0.18263194,0.16986163,0.1992059,0.16812094,0.17742237,0.1780313,0.18663812,0.16315442,0.18437408,0.17945041,0.0,0.20382309,0.0,0.17970307,0.17769268,0.0,0.18807438,0.1718872,0.17039788,0.21113786,0.2014147,0.18688826,0.1734633,0.17557266,0.16759932,0.17641003,0.17150736,0.17711695,0.17414337,0.18413511,0.16283643,0.17675462,0.19001986,0.1789513,0.1772168,0.16737369,0.18960297,0.17889844,0.0,0.18185686,0.0,0.0,0.17845288,0.19991212,0.1682602,0.0
1136.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0460094437406426,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.18734914,0.18734674,0.1722134,0.18458988,0.1863641,0.1739957,0.19967403,0.17378344,0.17491765,0.17578447,0.19085927,0.16911957,0.18417706,0.1846988,0.0,0.20992051,0.0,0.17069754,0.1766687,0.0,0.18679184,0.17418419,0.17319864,0.21735069,0.20043981,0.1821045,0.16987604,0.18149301,0.17093898,0.18129988,0.17602845,0.18177015,0.17909443,0.17877287,0.1626652,0.18079394,0.18472168,0.17827591,0.18436909,0.16648386,0.18656614,0.18228656,0.0,0.1948283,0.0,0.0,0.17558603,0.19523092,0.16734181,0.0
1137.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0613459249875235,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.21058726,0.20934556,0.20896663,0.21802162,0.22483467,0.20911828,0.22643586,0.20464846,0.21052682,0.22456867,0.22197579,0.19727483,0.22335285,0.21258923,0.0,0.23438226,0.0,0.22043446,0.21941248,0.0,0.23847753,0.21416791,0.21379247,0.24679276,0.24356285,0.23060003,0.21342707,0.21401092,0.20481126,0.21692316,0.219561,0.20855306,0.21378174,0.21370882,0.19987579,0.2005998,0.22997853,0.22185582,0.22819258,0.21458311,0.22234806,0.21900162,0.0,0.23993684,0.0,0.0,0.21184689,0.23221804,0.21473302,0.0
1138.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0766824062344044,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.26485923,0.2852503,0.2884671,0.29128295,0.283189,0.29050523,0.28689033,0.2889463,0.29769444,0.29141372,0.28707924,0.27183768,0.29690313,0.28655532,0.0,0.31548917,0.0,0.29747778,0.28125614,0.0,0.30412728,0.26529825,0.2977802,0.3232238,0.30666083,0.29315287,0.2851045,0.2931038,0.2945048,0.2778051,0.2834856,0.2894031,0.28892043,0.2904991,0.294068,0.26494756,0.29361272,0.29026583,0.30555,0.28569913,0.28631756,0.28751686,0.0,0.30765346,0.0,0.0,0.2852758,0.30532902,0.2870305,0.0
1139.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1687012937156896,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.18816626,0.186622,0.18385315,0.1925384,0.18446209,0.17166439,0.20372899,0.16615815,0.1798056,0.1737532,0.20084538,0.17581281,0.18584032,0.19581248,0.0,0.21126764,0.0,0.17955098,0.1844299,0.0,0.19126809,0.1717559,0.17815113,0.21485162,0.20670919,0.18926615,0.17245114,0.1841876,0.17251605,0.17943461,0.17655528,0.18617888,0.1862799,0.18367448,0.16392058,0.1869462,0.1934043,0.17900953,0.17736472,0.16814418,0.19680536,0.1938394,0.0,0.1895162,0.0,0.0,0.18200576,0.19776908,0.17018755,0.0
1140.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.1073553687281661,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.2486845,0.23388664,0.2383181,0.26579046,0.22813042,0.22490385,0.25079617,0.24727166,0.21741752,0.23069939,0.23960075,0.22846758,0.23827614,0.22255798,0.0,0.26195404,0.0,0.22672072,0.22592945,0.0,0.2346528,0.21557947,0.20851165,0.2710653,0.25569966,0.22282103,0.24838552,0.24309006,0.25462753,0.23327531,0.22309765,0.2276628,0.21900529,0.23039418,0.23434111,0.22579579,0.23726569,0.22648558,0.25373495,0.21643771,0.23984882,0.24449076,0.0,0.25905678,0.0,0.0,0.23811358,0.23896508,0.23659371,0.0
1141.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0.1814954051796157,0.4295855299458238,0.2405030128373068,0.2403490148357195,0.168462291870715,1,0.22139889,0.23992147,0.22929259,0.23917618,0.25082624,0.23947462,0.24038483,0.24286243,0.22965547,0.23997098,0.23030418,0.21875796,0.23526637,0.22901036,0.0,0.25357136,0.0,0.23136704,0.23110607,0.0,0.24198641,0.21351291,0.22544259,0.27266145,0.25127518,0.23103842,0.24069047,0.22742882,0.22490402,0.22787392,0.23680606,0.2293721,0.2301834,0.22875345,0.21746579,0.21736853,0.24026673,0.23653287,0.24746813,0.22145559,0.23068896,0.2311119,0.0,0.24651009,0.0,0.0,0.23101583,0.24404083,0.2383009,0.0
1142.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.2372112211221122,0.3127850893679367,0.2441708147760021,0.2441314996010385,0.1621503972140603,1,0.2458573,0.2796106,0.27624574,0.28206307,0.27689028,0.25715148,0.34195945,0.26340783,0.3592522,0.2842317,0.3107439,0.31383806,0.3251434,0.31375784,0.0,0.31580693,0.0,0.29833105,0.2819105,0.0,0.35544065,0.2717785,0.2848664,0.32951728,0.3357607,0.3457218,0.28384787,0.3231181,0.2912192,0.26170564,0.26507252,0.29695642,0.28902915,0.29636604,0.29432285,0.2514073,0.31990758,0.27219066,0.29901466,0.27057594,0.30691585,0.29005358,0.0,0.25689635,0.0,0.0,0.28947803,0.3508638,0.32444105,0.0
1143.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0460094437406426,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.21262172,0.19644316,0.21315263,0.21741016,0.21119307,0.19245216,0.22325237,0.18499061,0.20025557,0.19167545,0.21732372,0.1967096,0.20812534,0.21854101,0.0,0.21562311,0.0,0.2113749,0.20301053,0.0,0.19139238,0.20198458,0.19519122,0.20645441,0.22976243,0.20738278,0.1923812,0.19057555,0.20689459,0.19399793,0.1960189,0.2047814,0.1906374,0.2074472,0.1841775,0.20557417,0.2004388,0.21585628,0.20998485,0.20048055,0.22417858,0.21089758,0.0,0.21790375,0.0,0.0,0.20069823,0.20989971,0.19019617,0.0
1144.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0613459249875235,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.2521227,0.24301445,0.20735434,0.24493192,0.24077548,0.22725761,0.23312005,0.23639728,0.22584641,0.2296871,0.24302217,0.20517752,0.21987016,0.24191822,0.0,0.2617387,0.0,0.20873475,0.21633631,0.0,0.24104825,0.2156308,0.22194001,0.29925886,0.21975566,0.20995058,0.23465517,0.2400684,0.2073789,0.24797954,0.23411599,0.22607991,0.23461387,0.23083884,0.22043282,0.2225485,0.23624225,0.2095325,0.24675487,0.2049551,0.22073382,0.23332095,0.0,0.24648833,0.0,0.0,0.23196377,0.24629182,0.22854392,0.0
1145.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0164995822890559,0.4295855299458238,0.2405030128373068,0.2403490148357195,0.168462291870715,1,0.24547252,0.26199517,0.23225355,0.26540357,0.24735962,0.23395911,0.24990387,0.23217963,0.24820606,0.2613782,0.24391048,0.24802715,0.2604183,0.24238549,0.0,0.26943344,0.0,0.24954592,0.24294478,0.0,0.27743557,0.24341145,0.26044118,0.27639854,0.269771,0.25669757,0.26434225,0.24624091,0.2460196,0.2501439,0.24176617,0.24574384,0.2279521,0.26766947,0.2524715,0.24508172,0.26365808,0.24665153,0.25897515,0.23580413,0.24426201,0.24622765,0.0,0.2622566,0.0,0.0,0.25487968,0.26250845,0.24191813,0.0
1146.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.1840377749625705,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.20591813,0.2088434,0.2062518,0.21636042,0.22661245,0.19866595,0.21796173,0.20704907,0.19327301,0.19569644,0.21719766,0.18734539,0.20978542,0.20493181,0.0,0.22762257,0.0,0.20434494,0.21156368,0.0,0.21115388,0.21161711,0.20677438,0.23046485,0.22409406,0.20973942,0.19918261,0.20492831,0.20237422,0.20013662,0.20362133,0.20627283,0.19715649,0.19790712,0.19190043,0.20599174,0.2139298,0.21607551,0.20835169,0.20232353,0.2129972,0.21253046,0.0,0.22709416,0.0,0.0,0.20107731,0.20903422,0.20471896,0.0
1147.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.1840377749625705,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.26112252,0.27565062,0.2730796,0.2755069,0.29880774,0.25979388,0.26513952,0.25935283,0.29111063,0.2702279,0.2748293,0.2664593,0.26266754,0.28489622,0.0,0.3097369,0.0,0.28395185,0.27201536,0.0,0.27739778,0.2625634,0.3134442,0.2776242,0.2933925,0.27842134,0.27248988,0.26678675,0.26522866,0.26351458,0.2807619,0.28094113,0.24917099,0.2549709,0.25316596,0.26424748,0.28642708,0.2668271,0.27921405,0.2864242,0.2629764,0.28351337,0.0,0.28211862,0.0,0.0,0.28382453,0.26618153,0.26987687,0.0
1148.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0920188874812852,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.21586981,0.1944408,0.21223433,0.21900953,0.21557489,0.20537078,0.23233618,0.20043874,0.21050069,0.20685461,0.22191393,0.20189008,0.21782203,0.22047317,0.0,0.23149012,0.0,0.20809345,0.20288469,0.0,0.2216041,0.20000389,0.20503767,0.22793204,0.24236666,0.23089662,0.19518319,0.21180892,0.21689302,0.2104791,0.20450024,0.21207665,0.20104462,0.22171211,0.20634413,0.20808935,0.21392374,0.21865588,0.22225516,0.20163293,0.24101618,0.21131644,0.0,0.23117518,0.0,0.0,0.22258571,0.21958171,0.19997871,0.0
1149.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.1687012937156896,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.24220598,0.23031224,0.22516325,0.23858407,0.24506456,0.2233103,0.24692649,0.23168547,0.2258964,0.21513224,0.25116998,0.22981775,0.23043637,0.24498354,0.0,0.24906291,0.0,0.2261344,0.23448512,0.0,0.23195796,0.22876005,0.21807016,0.26009825,0.24376887,0.21218844,0.22176747,0.232018,0.23156528,0.22059225,0.22698463,0.23736039,0.21223827,0.2137799,0.21172908,0.22108975,0.21351661,0.230708,0.24183397,0.22949387,0.23283705,0.23967758,0.0,0.25292408,0.0,0.0,0.21795724,0.23564766,0.22860388,0.0
1150.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0192653629664016,0.1773974230420976,0.387739062090647,0.3875811162919881,0.3856785286755904,1,0.25964302,0.2658813,0.23117222,0.2667439,0.26786682,0.24574183,0.251385,0.27353135,0.25826433,0.25657105,0.24862604,0.24464858,0.24731354,0.25803632,0.0,0.2677651,0.0,0.24330764,0.21809147,0.0,0.25546476,0.24589176,0.2506456,0.3160875,0.26373452,0.23409115,0.25938064,0.24375594,0.23075892,0.25123656,0.273651,0.24277967,0.2513112,0.24951634,0.2466698,0.24500422,0.25400698,0.25111222,0.26396754,0.23935427,0.23841155,0.26983267,0.0,0.26925087,0.0,0.0,0.2380734,0.2425679,0.2482963,0.0
1151.jpg,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.3067296249376176,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.24780351,0.26516905,0.23828697,0.26388937,0.26356614,0.22317041,0.25196525,0.26554763,0.24057923,0.24996579,0.24253097,0.22561836,0.24947307,0.23773584,0.0,0.27776527,0.0,0.25610274,0.26006415,0.0,0.26074952,0.25450113,0.25558302,0.30069092,0.26069534,0.23593214,0.2530595,0.24435365,0.2432359,0.2435404,0.26726618,0.26181144,0.24042714,0.22536999,0.23895782,0.23644103,0.2451252,0.26318002,0.26688725,0.2463312,0.24469712,0.2603489,0.0,0.2788986,0.0,0.0,0.23078492,0.25768435,0.2554917,0.0
1152.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0460094437406426,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.20806146,0.18770187,0.22801302,0.22123496,0.19894494,0.19079798,0.22915627,0.1988056,0.18834484,0.19361624,0.21629909,0.19377416,0.20565437,0.20670213,0.0,0.21544547,0.0,0.2112827,0.21151823,0.0,0.20228408,0.198628,0.19405408,0.21266288,0.2241344,0.20179518,0.1942873,0.19507816,0.21069117,0.19652043,0.18906803,0.21114421,0.18774432,0.196141,0.18365264,0.20542045,0.19049983,0.20057881,0.21136148,0.19875532,0.21461558,0.21716672,0.0,0.2247412,0.0,0.0,0.20712405,0.20076968,0.18868463,0.0
1153.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1533648124688088,0.5063074581330067,0.0,0.0,0.023288714767657,1,0.17994916,0.18623595,0.18227646,0.19344552,0.19046853,0.17788573,0.209503,0.18028629,0.18229811,0.1827758,0.19353351,0.17658079,0.18590315,0.18812801,0.0,0.2097582,0.0,0.190568,0.18760449,0.0,0.19869365,0.18146975,0.17443554,0.21744883,0.2082993,0.1919311,0.18619446,0.18266186,0.18042059,0.18564643,0.17656358,0.17867775,0.18347086,0.18798235,0.16624896,0.18551417,0.1963176,0.1883829,0.18366276,0.17487481,0.19551194,0.19275753,0.0,0.20383158,0.0,0.0,0.18060313,0.20807306,0.17810534,0.0
1154.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0321089382773361,0.1773974230420976,0.387739062090647,0.3875811162919881,0.3856785286755904,1,0.2139,0.23274104,0.19618422,0.21926962,0.21758999,0.21431392,0.22448327,0.21097687,0.20830807,0.22263682,0.20239782,0.20778531,0.2223081,0.21448396,0.0,0.24181728,0.0,0.21325739,0.19570136,0.0,0.20712009,0.1892175,0.21691167,0.24733834,0.22482957,0.20525283,0.22626114,0.20835143,0.19077851,0.21907263,0.21519512,0.20503746,0.20892468,0.20410275,0.21067569,0.19366331,0.21409513,0.20923719,0.21914029,0.20220588,0.21526271,0.20271382,0.0,0.2299364,0.0,0.0,0.21420813,0.21634383,0.20238867,0.0
1155.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0379537953795379,0.3127850893679367,0.2441708147760021,0.2441314996010385,0.1621503972140603,1,0.22469875,0.22263898,0.22010103,0.24069548,0.226629,0.20832527,0.23697884,0.2123349,0.22977081,0.2164439,0.23082684,0.2088486,0.22111295,0.22648905,0.0,0.24217972,0.0,0.21268234,0.22759196,0.0,0.23771277,0.216877,0.20961633,0.2542496,0.23673329,0.2145435,0.21750715,0.22117661,0.20193468,0.22935106,0.22399734,0.23528221,0.21175405,0.22051191,0.19647506,0.21852599,0.23299222,0.2203744,0.221544,0.19686034,0.21032888,0.2246015,0.0,0.23371275,0.0,0.0,0.21645093,0.23828341,0.20957427,0.0
1156.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0.0064217876554672,0.1773974230420976,0.387739062090647,0.3875811162919881,0.3856785286755904,1,0.2705263,0.33325714,0.24354114,0.25871795,0.2718364,0.26757884,0.28659883,0.29064354,0.29486993,0.32641754,0.2338801,0.2720843,0.28829557,0.27974924,0.0,0.3244936,0.0,0.27990562,0.2529481,0.0,0.2651677,0.23575895,0.30617467,0.3535115,0.2774225,0.27994323,0.286991,0.29730493,0.2669565,0.27605128,0.29687333,0.26081672,0.25695744,0.26359347,0.28861833,0.2585841,0.28765595,0.2821847,0.30238256,0.26419523,0.25283965,0.24962255,0.0,0.25127327,0.0,0.0,0.2471718,0.30006915,0.30028778,0.0
1157.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0256871506218689,0.1773974230420976,0.387739062090647,0.3875811162919881,0.3856785286755904,1,0.2444835,0.25703418,0.2535762,0.27845347,0.26527482,0.22915299,0.2771153,0.25971875,0.27463293,0.2572432,0.27202144,0.24857381,0.25804377,0.26192006,0.0,0.3021216,0.0,0.26468873,0.28286293,0.0,0.31743813,0.25232723,0.25098416,0.30074534,0.2935999,0.2755371,0.2679199,0.276266,0.23882307,0.26475322,0.25786123,0.28634366,0.27302966,0.26558417,0.253678,0.2514952,0.28889358,0.24718627,0.26150852,0.24306814,0.24968368,0.28218573,0.0,0.26066703,0.0,0.0,0.26587695,0.30687767,0.27723885,0.0
1158.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0076754385964912,0.593778330387919,0.0186009955462405,0.0186134969036348,0.0142561758624442,1,0.20706949,0.21385606,0.20334095,0.21017067,0.2067882,0.20363942,0.24186419,0.1970374,0.2146698,0.19794846,0.21331742,0.1974212,0.22039716,0.21046628,0.0,0.23153234,0.0,0.19624108,0.20108032,0.0,0.21329015,0.19000773,0.19161838,0.25950658,0.21260495,0.1919431,0.21311158,0.2189379,0.20054148,0.20412008,0.18894945,0.20748039,0.20175111,0.21838212,0.20159894,0.19907017,0.21763957,0.18944529,0.20875296,0.17763765,0.20588666,0.20560017,0.0,0.21121368,0.0,0.0,0.21128172,0.2250997,0.20129414,0.0
1159.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0128435753109344,0.1773974230420976,0.387739062090647,0.3875811162919881,0.3856785286755904,1,0.2120513,0.2418773,0.22921622,0.24405481,0.25321162,0.21718025,0.23656712,0.24150132,0.2387551,0.2531619,0.23864019,0.21490225,0.23051001,0.24146064,0.0,0.27106607,0.0,0.24651943,0.24179864,0.0,0.27066064,0.2319046,0.24423301,0.25598836,0.28078595,0.26779404,0.24246888,0.2341014,0.22191963,0.2538271,0.24256466,0.23553826,0.2401029,0.23975709,0.23756252,0.22395779,0.2605753,0.25366253,0.24131323,0.2314109,0.24647427,0.24781598,0.0,0.24557413,0.0,0.0,0.25031513,0.2505595,0.24240029,0.0
1160.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.0128435753109344,0.1773974230420976,0.387739062090647,0.3875811162919881,0.3856785286755904,1,0.22940919,0.23667055,0.23185244,0.2612486,0.2531906,0.220577,0.2361036,0.22956516,0.21242294,0.21142423,0.24693757,0.21427628,0.22766815,0.2276988,0.0,0.24975818,0.0,0.22766705,0.24974339,0.0,0.2563565,0.22551592,0.21004069,0.25691321,0.24518922,0.22041114,0.23525149,0.23333646,0.21522446,0.23891608,0.22658968,0.26105118,0.22440964,0.2273807,0.21602501,0.19687617,0.24687453,0.2289615,0.23857923,0.22144006,0.22442675,0.24645592,0.0,0.25447208,0.0,0.0,0.24221441,0.25966808,0.2277253,0.0
1161.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0192653629664016,0.1773974230420976,0.387739062090647,0.3875811162919881,0.3856785286755904,1,0.23905423,0.22661696,0.22950716,0.24500284,0.23163626,0.2193508,0.24245949,0.2282807,0.22742769,0.23075801,0.22584072,0.24007213,0.23935737,0.23193625,0.0,0.24766119,0.0,0.2386653,0.22525552,0.0,0.22881705,0.22156829,0.22747152,0.25944638,0.257917,0.24138513,0.23124984,0.22530451,0.24522176,0.2230574,0.2241114,0.21123876,0.21577647,0.24285537,0.22802386,0.23687103,0.23206937,0.23350406,0.24469353,0.22925396,0.24117756,0.24036844,0.0,0.24383327,0.0,0.0,0.2325863,0.23062174,0.2240853,0.0
