image_name,Building,Clothing,Door,Dress,Footwear,Furniture,Land vehicle,Plant,Sports equipment,Tree,Vehicle,Wheel,Window,Pernah khawatir /pernah tidak makan,Pengeluaran pangan > 70% pengeluaran,Ada pengeluaran pakaian dalam setahun,Sebagian besar berlantai tanah,Sebagian besar berdinding bambu / kawat / kayu,Memiliki jamban sendiri,Penerangan dari listrik 450VA / bukan listrik,bobot,persentase penduduk miskin,label
1514.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.2066222638575715,14.11047366,1
1515.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.3615889617507503,14.11047366,1
1516.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.3788074837388812,14.11047366,1
1517.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0344370439762619,14.11047366,1
1518.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1557991816139922,9.946335672,1
1519.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0860926099406548,14.11047366,1
1520.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0344370439762619,14.11047366,1
1521.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0184312757327333,14.11047366,1
1522.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.2410593078338335,14.11047366,1
1523.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.1205296539169167,14.11047366,1
1524.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.2410593078338335,14.11047366,1
1525.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.1377481759050477,14.11047366,1
1526.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.1033111319287857,14.11047366,1
1527.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.2410593078338335,14.11047366,1
1528.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.2066222638575715,14.11047366,1
1529.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0574068413089884,12.59155189,1
1530.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0344370439762619,14.11047366,1
1531.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0172185219881309,14.11047366,1
1532.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.3615889617507503,14.11047366,1
1533.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.2066222638575715,14.11047366,1
1534.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.3615889617507503,14.11047366,1
1535.jpg,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0860926099406548,14.11047366,1
1536.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0.2754963518100954,14.11047366,1
1537.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.3615889617507503,14.11047366,1
1538.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.1549666978931786,14.11047366,1
1539.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.3788074837388812,14.11047366,1
1540.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1894037418694406,14.11047366,1
1541.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.3443704397626193,14.11047366,1
1542.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.3271519177744883,14.11047366,1
1543.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.1894037418694406,14.11047366,1
1544.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.3099333957863573,14.11047366,1
1545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1205296539169167,14.11047366,1
1546.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0344370439762619,14.11047366,1
1547.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.2238407858457025,14.11047366,1
1548.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.1894037418694406,14.11047366,1
1549.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1894037418694406,14.11047366,1
1550.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.1549666978931786,14.11047366,1
1551.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.1033111319287857,14.11047366,1
1552.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0172185219881309,14.11047366,1
1553.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.2238407858457025,14.11047366,1
1554.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0688740879525238,14.11047366,1
1555.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0172185219881309,14.11047366,1
1556.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0191356137696628,12.59155189,1
1557.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.1894037418694406,14.11047366,1
1558.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.3615889617507503,14.11047366,1
1559.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516555659643928,14.11047366,1
1560.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688740879525238,14.11047366,1
1561.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0.2410593078338335,14.11047366,1
1562.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0382712275393256,12.59155189,1
1563.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.2410593078338335,14.11047366,1
1564.jpg,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0.2410593078338335,14.11047366,1
1565.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3788074837388812,14.11047366,1
1566.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.1033111319287857,14.11047366,1
1567.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0273280412213926,9.92723447,1
1568.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.0344370439762619,14.11047366,1
1569.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2410593078338335,14.11047366,1
1570.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1721852198813096,14.11047366,1
1571.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0382712275393256,12.59155189,1
1572.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.1967213114754098,4.794719435,1
1573.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,4.794719435,1
1574.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1311475409836065,4.794719435,1
1575.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,4.794719435,1
1576.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,4.794719435,1
1577.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0382712275393256,12.59155189,1
1578.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1894037418694406,14.11047366,1
1579.jpg,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0.0191356137696628,12.59155189,1
1580.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0163934426229508,4.794719435,1
1581.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0327868852459016,4.794719435,1
1582.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0052176591302462,5.269727525,1
1583.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0574068413089884,12.59155189,1
1584.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,4.794719435,1
1585.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.0327868852459016,4.794719435,1
1586.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.095678068848314,12.59155189,1
1587.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.1639344262295082,4.794719435,1
1588.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0191356137696628,12.59155189,1
1589.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.0,4.794719435,1
1590.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1967213114754098,4.794719435,1
1591.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0043904949357376,6.181044796,1
1592.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0327868852459016,4.794719435,1
1593.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0043904949357376,6.181044796,1
1594.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.2131147540983606,4.794719435,1
1595.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.095678068848314,12.59155189,1
1596.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.3442622950819672,4.794719435,1
1597.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0983606557377049,4.794719435,1
1598.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0191356137696628,12.59155189,1
1599.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0382712275393256,12.59155189,1
1600.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.3442622950819672,4.794719435,1
1601.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,4.794719435,1
1602.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2786885245901639,4.794719435,1
1603.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0860926099406548,14.11047366,1
1604.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0574068413089884,12.59155189,1
1605.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.1998707614124244,,1
1606.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.1549666978931786,14.11047366,1
1607.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1894037418694406,14.11047366,1
1608.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.1549666978931786,14.11047366,1
1609.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0860926099406548,14.11047366,1
1610.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.011611703711622,9.174024045,1
1611.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0860926099406548,14.11047366,1
1612.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1033111319287857,14.11047366,1
1613.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.2331825549811618,,1
1614.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.3934426229508197,4.794719435,1
1615.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.1721852198813096,14.11047366,1
1616.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.3278688524590165,4.794719435,1
1617.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0104353182604925,5.269727525,1
1618.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0.1557991816139922,9.946335672,1
1619.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.0688740879525238,14.11047366,1
1620.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.1033111319287857,14.11047366,1
1621.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.1145582217749942,9.946335672,1
1622.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0156529773907387,5.269727525,1
1623.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.1557991816139922,9.946335672,1
1624.jpg,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0.1145582217749942,9.946335672,1
1625.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.1549666978931786,14.11047366,1
1626.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0.0024719593335665,15.83984142,1
1627.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0260882956512313,5.269727525,1
1628.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.1557991816139922,9.946335672,1
1629.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.1033111319287857,14.11047366,1
1630.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2950819672131147,4.794719435,1
1631.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.1033111319287857,14.11047366,1
1632.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0274939732259986,9.946335672,1
1633.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.2459016393442623,4.794719435,1
1634.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0626119095629551,5.269727525,1
1635.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0688740879525238,14.11047366,1
1636.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.1311475409836065,4.794719435,1
1637.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.2754963518100954,14.11047366,1
1638.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2131147540983606,4.794719435,1
1639.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0117418068344413,12.37126742,1
1640.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2754963518100954,14.11047366,1
1641.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1967213114754098,4.794719435,1
1642.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4918032786885246,4.794719435,1
1643.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.1894037418694406,14.11047366,1
1644.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.0859731873662787,3.944205263,1
1645.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.1146309164883716,3.944205263,1
1646.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1003020519273252,3.944205263,1
1647.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.2775982797394784,,1
1648.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.1147540983606557,4.794719435,1
1649.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0136640206106963,9.92723447,1
1650.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.1033111319287857,14.11047366,1
1651.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1146309164883716,3.944205263,1
1652.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.1639344262295082,4.794719435,1
1653.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0429865936831393,3.944205263,1
1654.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.3442622950819672,4.794719435,1
1655.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0074826508823672,7.503951711,1
1656.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0333117935687374,,1
1657.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.0777275183270539,,1
1658.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0299306035294689,7.503951711,1
1659.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0327868852459016,4.794719435,1
1660.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.0149653017647344,7.503951711,1
1661.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0.0149653017647344,7.503951711,1
1662.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0224479526471016,7.503951711,1
1663.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2622950819672131,4.794719435,1
1664.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4918032786885246,4.794719435,1
1665.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0333117935687374,,1
1666.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0224479526471016,7.503951711,1
1667.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.0555196559478956,,1
1668.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0333117935687374,,1
1669.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0074826508823672,7.503951711,1
1670.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.2786885245901639,4.794719435,1
1671.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0074826508823672,7.503951711,1
1672.jpg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0.0333117935687374,,1
1673.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.0333117935687374,,1
1674.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.6229508196721312,4.794719435,1
1675.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0333117935687374,,1
1676.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0074826508823672,7.503951711,1
1677.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0074826508823672,7.503951711,1
1678.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.4918032786885246,4.794719435,1
1679.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-,-,-,-,0.0448959052942033,7.503951711,1
1680.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0999353807062122,,1
1681.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.4426229508196722,4.794719435,1
1682.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0222078623791582,,1
1683.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2238407858457025,14.11047366,1
1684.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4426229508196722,4.794719435,1
1685.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0224479526471016,7.503951711,1
1686.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.0555196559478956,,1
1687.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.2131147540983606,4.794719435,1
1688.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3442622950819672,4.794719435,1
1689.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0819672131147541,4.794719435,1
1690.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0299306035294689,7.503951711,1
1691.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.0555196559478956,,1
1692.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.0074826508823672,7.503951711,1
1693.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.0224479526471016,7.503951711,1
1694.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0224479526471016,7.503951711,1
1695.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0.0598612070589378,7.503951711,1
1696.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0074826508823672,7.503951711,1
1697.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0.2131147540983606,4.794719435,1
1698.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2459016393442623,4.794719435,1
1699.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.3099333957863573,14.11047366,1
1700.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.1894037418694406,14.11047366,1
1701.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.3615889617507503,14.11047366,1
1702.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0.2238407858457025,14.11047366,1
1703.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0136640206106963,9.92723447,1
1704.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.1894037418694406,14.11047366,1
1705.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0136640206106963,9.92723447,1
1706.jpg,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.3331179356873741,,1
1707.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.3615889617507503,14.11047366,1
1708.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1721852198813096,14.11047366,1
1709.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0860926099406548,14.11047366,1
1710.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0688740879525238,14.11047366,1
1711.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0409920618320889,9.92723447,1
1712.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0136640206106963,9.92723447,1
1713.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0136640206106963,9.92723447,1
1714.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.0688740879525238,14.11047366,1
1715.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.1377481759050477,14.11047366,1
1716.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0409920618320889,9.92723447,1
1717.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0344370439762619,14.11047366,1
1718.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0136640206106963,9.92723447,1
1719.jpg,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.2775982797394784,,1
1720.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.0273280412213926,9.92723447,1
1721.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,-,-,-,0.2410593078338335,14.11047366,1
1722.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.3443704397626193,14.11047366,1
1723.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.3331179356873741,,1
1724.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1033111319287857,14.11047366,1
1725.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.2582778298219644,14.11047366,1
1726.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.2238407858457025,14.11047366,1
1727.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1894037418694406,14.11047366,1
1728.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.3443704397626193,14.11047366,1
1729.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2131147540983606,4.794719435,1
1730.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0688740879525238,14.11047366,1
